Time,Generated Power,UPS 1 Battery Charge Level,UPS 2 Battery Charge Level,UPS 3 Battery Charge Level,UPS 1 Status,UPS 2 Status,UPS 3 Status,UPS 1 Deliverable Power,UPS 2 Deliverable Power,UPS 3 Deliverable Power,Total Power Usage,Server Power Usage,Cool Power Usage,Other Power Usage,Online UPS Power,Normal Rack 1 Max Load %,Normal Rack 2 Max Load %,Normal Rack 3 Max Load %,Wireless Rack 1 Max Load %,Battery Control Limit,Battery Recover Signal
0,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
1,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
2,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
3,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
4,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
5,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
6,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
7,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
8,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
9,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
10,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
11,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
12,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
13,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
14,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
15,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
16,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
17,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
18,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
19,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
20,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
21,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
22,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
23,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
24,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
25,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
26,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
27,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
28,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
29,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
30,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
31,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
32,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
33,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
34,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
35,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
36,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
37,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
38,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
39,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
40,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
41,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
42,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
43,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
44,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
45,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
46,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
47,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
48,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
49,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
50,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
51,35000,3599680.0,3599680.0,3599680.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
52,35000,3599520.0,3599520.0,3599520.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
53,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
54,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
55,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
56,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
57,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
58,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
59,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
60,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
61,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
62,35000,3599680.0,3599680.0,3599680.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
63,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
64,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
65,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
66,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
67,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
68,35000,3599680.0,3599680.0,3599680.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
69,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
70,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
71,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
72,35000,3599680.0,3599680.0,3599680.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
73,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
74,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
75,35000,3599680.0,3599680.0,3599680.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
76,35000,3599520.0,3599520.0,3599520.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
77,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
78,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
79,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
80,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
81,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
82,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
83,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
84,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
85,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
86,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,26432.0,18880,5664.0,1888.0,24000.0,100,100,100,100,1440000.0,2520000.0
87,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
88,35000,3599680.0,3599680.0,3599680.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
89,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
90,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
91,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
92,35000,3599840.0,3599840.0,3599840.0,True,True,True,8000.0,8000.0,8000.0,34272.0,24480,7344.0,2448.0,24000.0,100,100,100,100,1440000.0,2520000.0
93,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
94,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
95,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,31360.0,22400,6720.0,2240.0,24000.0,100,100,100,100,1440000.0,2520000.0
96,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
97,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
98,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
99,35000,3600000,3600000,3600000,True,True,True,8000.0,8000.0,8000.0,28672.0,20480,6144.0,2048.0,24000.0,100,100,100,100,1440000.0,2520000.0
100,35000,3595090.6666666665,3595090.6666666665,3595090.6666666665,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
101,35000,3590181.333333333,3590181.333333333,3590181.333333333,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
102,35000,3585271.9999999995,3585271.9999999995,3585271.9999999995,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
103,35000,3580362.666666666,3580362.666666666,3580362.666666666,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
104,35000,3575453.3333333326,3575453.3333333326,3575453.3333333326,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
105,35000,3570543.999999999,3570543.999999999,3570543.999999999,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
106,35000,3565634.6666666656,3565634.6666666656,3565634.6666666656,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
107,35000,3561994.6666666656,3561994.6666666656,3561994.6666666656,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
108,35000,3558354.6666666656,3558354.6666666656,3558354.6666666656,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
109,35000,3553445.333333332,3553445.333333332,3553445.333333332,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
110,35000,3548535.9999999986,3548535.9999999986,3548535.9999999986,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
111,35000,3544895.9999999986,3544895.9999999986,3544895.9999999986,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
112,35000,3539986.666666665,3539986.666666665,3539986.666666665,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
113,35000,3536346.666666665,3536346.666666665,3536346.666666665,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
114,35000,3531437.3333333316,3531437.3333333316,3531437.3333333316,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
115,35000,3526527.999999998,3526527.999999998,3526527.999999998,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
116,35000,3521618.6666666646,3521618.6666666646,3521618.6666666646,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
117,35000,3517978.6666666646,3517978.6666666646,3517978.6666666646,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
118,35000,3514338.6666666646,3514338.6666666646,3514338.6666666646,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
119,35000,3509429.333333331,3509429.333333331,3509429.333333331,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
120,35000,3504519.9999999977,3504519.9999999977,3504519.9999999977,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
121,35000,3500879.9999999977,3500879.9999999977,3500879.9999999977,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
122,35000,3495970.666666664,3495970.666666664,3495970.666666664,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
123,35000,3492330.666666664,3492330.666666664,3492330.666666664,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
124,35000,3488690.666666664,3488690.666666664,3488690.666666664,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
125,35000,3485050.666666664,3485050.666666664,3485050.666666664,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
126,35000,3481410.666666664,3481410.666666664,3481410.666666664,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
127,35000,3477770.666666664,3477770.666666664,3477770.666666664,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
128,35000,3472861.3333333307,3472861.3333333307,3472861.3333333307,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
129,35000,3467951.999999997,3467951.999999997,3467951.999999997,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
130,35000,3464311.999999997,3464311.999999997,3464311.999999997,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
131,35000,3459402.6666666637,3459402.6666666637,3459402.6666666637,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
132,35000,3455762.6666666637,3455762.6666666637,3455762.6666666637,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
133,35000,3450853.33333333,3450853.33333333,3450853.33333333,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
134,35000,3445943.9999999967,3445943.9999999967,3445943.9999999967,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
135,35000,3442303.9999999967,3442303.9999999967,3442303.9999999967,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
136,35000,3438663.9999999967,3438663.9999999967,3438663.9999999967,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
137,35000,3433754.6666666633,3433754.6666666633,3433754.6666666633,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
138,35000,3430114.6666666633,3430114.6666666633,3430114.6666666633,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
139,35000,3425205.3333333298,3425205.3333333298,3425205.3333333298,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
140,35000,3421565.3333333298,3421565.3333333298,3421565.3333333298,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
141,35000,3417925.3333333298,3417925.3333333298,3417925.3333333298,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
142,35000,3414285.3333333298,3414285.3333333298,3414285.3333333298,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
143,35000,3410645.3333333298,3410645.3333333298,3410645.3333333298,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
144,35000,3405735.9999999963,3405735.9999999963,3405735.9999999963,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
145,35000,3402095.9999999963,3402095.9999999963,3402095.9999999963,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
146,35000,3397186.666666663,3397186.666666663,3397186.666666663,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
147,35000,3393546.666666663,3393546.666666663,3393546.666666663,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
148,35000,3388637.3333333293,3388637.3333333293,3388637.3333333293,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
149,35000,3384997.3333333293,3384997.3333333293,3384997.3333333293,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
150,35000,3380087.999999996,3380087.999999996,3380087.999999996,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
151,35000,3376447.999999996,3376447.999999996,3376447.999999996,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
152,35000,3371538.6666666623,3371538.6666666623,3371538.6666666623,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
153,35000,3367898.6666666623,3367898.6666666623,3367898.6666666623,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
154,35000,3362989.333333329,3362989.333333329,3362989.333333329,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
155,35000,3358079.9999999953,3358079.9999999953,3358079.9999999953,True,True,True,8000.0,8000.0,8000.0,49728.0,35520,10656.0,3552.0,24000.0,100,100,100,100,1440000.0,2520000.0
156,35000,3354439.9999999953,3354439.9999999953,3354439.9999999953,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
157,35000,3350799.9999999953,3350799.9999999953,3350799.9999999953,True,True,True,8000.0,8000.0,8000.0,45920.0,32800,9840.0,3280.0,24000.0,100,100,100,100,1440000.0,2520000.0
